"Agent","AgentID","Cond","Qnum","Confidence"
"GPT",64,"4c",11,100
"GPT",64,"4c",12,100
"GPT",64,"4c",13,90
"GPT",64,"4c",14,95
"GPT",64,"4c",15,100
"GPT",64,"4c",16,100
"GPT",64,"4c",17,90
"GPT",64,"4c",18,80
"GPT",64,"4c",19,85
"GPT",64,"4c",20,100
"GPT",64,"2c",1,100
"GPT",64,"2c",2,100
"GPT",64,"2c",3,100
"GPT",64,"2c",4,100
"GPT",64,"2c",5,90
"GPT",64,"2c",6,100
"GPT",64,"2c",7,100
"GPT",64,"2c",8,100
"GPT",64,"2c",9,100
"GPT",64,"2c",10,95
"GPT",64,"2c",11,100
"GPT",64,"2c",12,100
"GPT",64,"2c",13,100
"GPT",64,"2c",14,90
"GPT",64,"2c",15,80
"GPT",64,"2c",16,80
"GPT",64,"2c",17,80
"GPT",64,"2c",18,100
"GPT",64,"2c",19,95
"GPT",64,"2c",20,100
"GPT",65,"op",1,100
"GPT",65,"op",2,100
"GPT",65,"op",3,100
"GPT",65,"op",4,100
"GPT",65,"op",5,80
"GPT",65,"op",6,95
"GPT",65,"op",7,100
"GPT",65,"op",8,100
"GPT",65,"op",9,100
"GPT",65,"op",10,100
"GPT",65,"op",11,100
"GPT",65,"op",12,90
"GPT",65,"op",13,50
"GPT",65,"op",14,80
"GPT",65,"op",15,100
"GPT",65,"op",16,100
"GPT",65,"op",17,80
"GPT",65,"op",18,95
"GPT",65,"op",19,80
"GPT",65,"op",20,100
"GPT",65,"4c",1,100
"GPT",65,"4c",2,100
"GPT",65,"4c",3,100
"GPT",65,"4c",4,100
"GPT",65,"4c",5,100
"GPT",65,"4c",6,100
"GPT",65,"4c",7,100
"GPT",65,"4c",8,100
"GPT",65,"4c",9,100
"GPT",65,"4c",10,100
"GPT",65,"4c",11,100
"GPT",65,"4c",12,100
"GPT",65,"4c",13,95
"GPT",65,"4c",14,99
"GPT",65,"4c",15,100
"GPT",65,"4c",16,100
"GPT",65,"4c",17,85
"GPT",65,"4c",18,90
"GPT",65,"4c",19,90
"GPT",65,"4c",20,100
"GPT",65,"2c",1,100
"GPT",65,"2c",2,100
"GPT",65,"2c",3,100
"GPT",65,"2c",4,100
"GPT",65,"2c",5,80
"GPT",65,"2c",6,100
"GPT",65,"2c",7,100
"GPT",65,"2c",8,100
"GPT",65,"2c",9,100
"GPT",65,"2c",10,100
"GPT",65,"2c",11,100
"GPT",65,"2c",12,100
"GPT",65,"2c",13,100
"GPT",65,"2c",14,100
"GPT",65,"2c",15,70
"GPT",65,"2c",16,80
"GPT",65,"2c",17,90
"GPT",65,"2c",18,90
"GPT",65,"2c",19,90
"GPT",65,"2c",20,100
"GPT",66,"op",1,100
"GPT",66,"op",2,100
"GPT",66,"op",3,100
"GPT",66,"op",4,100
"GPT",66,"op",5,90
"GPT",66,"op",6,90
"GPT",66,"op",7,100
"GPT",66,"op",8,100
"GPT",66,"op",9,99
"GPT",66,"op",10,100
"GPT",66,"op",11,100
"GPT",66,"op",12,100
"GPT",66,"op",13,70
"GPT",66,"op",14,95
"GPT",66,"op",15,100
"GPT",66,"op",16,100
"GPT",66,"op",17,80
"GPT",66,"op",18,90
"GPT",66,"op",19,80
"GPT",66,"op",20,100
"GPT",66,"4c",1,100
"GPT",66,"4c",2,100
"GPT",66,"4c",3,100
"GPT",66,"4c",4,100
"GPT",66,"4c",5,100
"GPT",66,"4c",6,100
"GPT",66,"4c",7,100
"GPT",66,"4c",8,100
"GPT",66,"4c",9,100
"GPT",66,"4c",10,100
"GPT",66,"4c",11,100
"GPT",66,"4c",12,100
"GPT",66,"4c",13,100
"GPT",66,"4c",14,80
"GPT",66,"4c",15,100
"GPT",66,"4c",16,100
"GPT",66,"4c",17,85
"GPT",66,"4c",18,80
"GPT",66,"4c",19,80
"GPT",66,"4c",20,100
"GPT",66,"2c",1,100
"GPT",66,"2c",2,100
"GPT",66,"2c",3,100
"GPT",66,"2c",4,100
"GPT",66,"2c",5,80
"GPT",66,"2c",6,100
"GPT",66,"2c",7,100
"GPT",66,"2c",8,100
"GPT",66,"2c",9,100
"GPT",66,"2c",10,100
"GPT",66,"2c",11,100
"GPT",66,"2c",12,100
"GPT",66,"2c",13,100
"GPT",66,"2c",14,95
"GPT",66,"2c",15,100
"GPT",66,"2c",16,95
"GPT",66,"2c",17,95
"GPT",66,"2c",18,80
"GPT",66,"2c",19,90
"GPT",66,"2c",20,100
"GPT",67,"op",1,100
"GPT",67,"op",2,100
"GPT",67,"op",3,100
"GPT",67,"op",4,100
"GPT",67,"op",5,90
"GPT",67,"op",6,85
"GPT",67,"op",7,100
"GPT",67,"op",8,100
"GPT",67,"op",9,90
"GPT",67,"op",10,100
"GPT",67,"op",11,100
"GPT",67,"op",12,100
"GPT",67,"op",13,70
"GPT",67,"op",14,98
"GPT",67,"op",15,100
"GPT",67,"op",16,100
"GPT",67,"op",17,80
"GPT",67,"op",18,90
"GPT",67,"op",19,80
"GPT",67,"op",20,100
"GPT",67,"4c",1,100
"GPT",67,"4c",2,100
"GPT",67,"4c",3,100
"GPT",67,"4c",4,100
"GPT",67,"4c",5,100
"GPT",67,"4c",6,100
"GPT",67,"4c",7,100
"GPT",67,"4c",8,100
"GPT",67,"4c",9,100
"GPT",67,"4c",10,100
"GPT",67,"4c",11,100
"GPT",67,"4c",12,100
"GPT",67,"4c",13,90
"GPT",67,"4c",14,80
"GPT",67,"4c",15,100
"GPT",67,"4c",16,80
"GPT",67,"4c",17,80
"GPT",67,"4c",18,90
"GPT",67,"4c",19,100
"GPT",67,"4c",20,100
"GPT",67,"2c",1,100
"GPT",67,"2c",2,100
"GPT",67,"2c",3,100
"GPT",67,"2c",4,100
"GPT",67,"2c",5,90
"GPT",67,"2c",6,100
"GPT",67,"2c",7,100
"GPT",67,"2c",8,100
"GPT",67,"2c",9,100
"GPT",67,"2c",10,100
"GPT",67,"2c",11,100
"GPT",67,"2c",12,100
"GPT",67,"2c",13,100
"GPT",67,"2c",14,95
"GPT",67,"2c",15,80
"GPT",67,"2c",16,95
"GPT",67,"2c",17,90
"GPT",67,"2c",18,80
"GPT",67,"2c",19,80
"GPT",67,"2c",20,100
"GPT",68,"op",1,100
"GPT",68,"op",2,100
"GPT",68,"op",3,100
"GPT",68,"op",4,100
"GPT",68,"op",5,80
"GPT",68,"op",6,90
"GPT",68,"op",7,100
"GPT",68,"op",8,100
"GPT",68,"op",9,100
"GPT",68,"op",10,100
"GPT",68,"op",11,100
"GPT",68,"op",12,100
"GPT",68,"op",13,60
"GPT",68,"op",14,100
"GPT",68,"op",15,100
"GPT",68,"op",16,100
"GPT",68,"op",17,85
"GPT",68,"op",18,100
"GPT",68,"op",19,80
"GPT",68,"op",20,100
"GPT",68,"4c",1,100
"GPT",68,"4c",2,100
"GPT",68,"4c",3,100
"GPT",68,"4c",4,100
"GPT",68,"4c",5,100
"GPT",68,"4c",6,100
"GPT",68,"4c",7,100
"GPT",68,"4c",8,100
"GPT",68,"4c",9,100
"GPT",68,"4c",10,100
"GPT",68,"4c",11,100
"GPT",68,"4c",12,100
"GPT",68,"4c",13,90
"GPT",68,"4c",14,90
"GPT",68,"4c",15,100
"GPT",68,"4c",16,100
"GPT",68,"4c",17,85
"GPT",68,"4c",18,90
"GPT",68,"4c",19,80
"GPT",68,"4c",20,100
"GPT",68,"2c",1,100
"GPT",68,"2c",2,100
"GPT",68,"2c",3,100
"GPT",68,"2c",4,100
"GPT",68,"2c",5,80
"GPT",68,"2c",6,100
"GPT",68,"2c",7,100
"GPT",68,"2c",8,100
"GPT",68,"2c",9,100
"GPT",68,"2c",10,100
"GPT",68,"2c",11,100
"GPT",68,"2c",12,100
"GPT",68,"2c",13,90
"GPT",68,"2c",14,80
"GPT",68,"2c",15,80
"GPT",68,"2c",16,100
"GPT",68,"2c",17,90
"GPT",68,"2c",18,85
"GPT",68,"2c",19,70
"GPT",68,"2c",20,100
"GPT",69,"op",1,100
"GPT",69,"op",2,100
"GPT",69,"op",3,100
"GPT",69,"op",4,100
"GPT",69,"op",5,90
"GPT",69,"op",6,90
"GPT",69,"op",7,100
"GPT",69,"op",8,100
"GPT",69,"op",9,90
"GPT",69,"op",10,100
"GPT",69,"op",11,100
"GPT",69,"op",12,100
"GPT",69,"op",13,70
"GPT",69,"op",14,95
"GPT",69,"op",15,100
"GPT",69,"op",16,100
"GPT",69,"op",17,85
"GPT",69,"op",18,90
"GPT",69,"op",19,80
"GPT",69,"op",20,100
"GPT",69,"4c",1,100
"GPT",69,"4c",2,100
"GPT",69,"4c",3,100
"GPT",69,"4c",4,100
"GPT",69,"4c",5,100
"GPT",69,"4c",6,100
"GPT",69,"4c",7,100
"GPT",69,"4c",8,100
"GPT",69,"4c",9,100
"GPT",69,"4c",10,100
"GPT",69,"4c",11,100
"GPT",69,"4c",12,100
"GPT",69,"4c",13,100
"GPT",69,"4c",14,80
"GPT",69,"4c",15,100
"GPT",69,"4c",16,100
"GPT",69,"4c",17,80
"GPT",69,"4c",18,80
"GPT",69,"4c",19,80
"GPT",69,"4c",20,100
"GPT",69,"2c",1,100
"GPT",69,"2c",2,100
"GPT",69,"2c",3,100
"GPT",69,"2c",4,100
"GPT",69,"2c",5,80
"GPT",69,"2c",6,100
"GPT",69,"2c",7,100
"GPT",69,"2c",8,100
"GPT",69,"2c",9,100
"GPT",69,"2c",10,90
"GPT",69,"2c",11,100
"GPT",69,"2c",12,100
"GPT",69,"2c",13,100
"GPT",69,"2c",14,80
"GPT",69,"2c",15,70
"GPT",69,"2c",16,80
"GPT",69,"2c",17,90
"GPT",69,"2c",18,80
"GPT",69,"2c",19,90
"GPT",69,"2c",20,100
"GPT",70,"op",1,100
"GPT",70,"op",2,100
"GPT",70,"op",3,100
"GPT",70,"op",4,100
"GPT",70,"op",5,90
"GPT",70,"op",6,90
"GPT",70,"op",7,100
"GPT",70,"op",8,100
"GPT",70,"op",9,100
"GPT",70,"op",10,100
"GPT",70,"op",11,100
"GPT",70,"op",12,100
"GPT",70,"op",13,85
"GPT",70,"op",14,90
"GPT",70,"op",15,100
"GPT",70,"op",16,100
"GPT",70,"op",17,90
"GPT",70,"op",18,100
"GPT",70,"op",19,90
"GPT",70,"op",20,100
"GPT",70,"4c",1,100
"GPT",70,"4c",2,100
"GPT",70,"4c",3,100
"GPT",70,"4c",4,100
"GPT",70,"4c",5,100
"GPT",70,"4c",6,100
"GPT",70,"4c",7,100
"GPT",70,"4c",8,100
"GPT",70,"4c",9,100
"GPT",70,"4c",10,100
"GPT",70,"4c",11,100
"GPT",70,"4c",12,90
"GPT",70,"4c",13,90
"GPT",70,"4c",14,90
"GPT",70,"4c",15,100
"GPT",70,"4c",16,100
"GPT",70,"4c",17,95
"GPT",70,"4c",18,90
"GPT",70,"4c",19,80
"GPT",70,"4c",20,100
"GPT",70,"2c",1,100
"GPT",70,"2c",2,100
"GPT",70,"2c",3,100
"GPT",70,"2c",4,100
"GPT",70,"2c",5,90
"GPT",70,"2c",6,100
"GPT",70,"2c",7,100
"GPT",70,"2c",8,100
"GPT",70,"2c",9,100
"GPT",70,"2c",10,90
"GPT",70,"2c",11,100
"GPT",70,"2c",12,100
"GPT",70,"2c",13,90
"GPT",70,"2c",14,100
"GPT",70,"2c",15,90
"GPT",70,"2c",16,90
"GPT",70,"2c",17,80
"GPT",70,"2c",18,100
"GPT",70,"2c",19,95
"GPT",70,"2c",20,100
"GPT",71,"op",1,100
"GPT",71,"op",2,100
"GPT",71,"op",3,100
"GPT",71,"op",4,80
"GPT",71,"op",5,90
"GPT",71,"op",6,90
"GPT",71,"op",7,100
"GPT",71,"op",8,100
"GPT",71,"op",9,90
"GPT",71,"op",10,100
"GPT",71,"op",11,100
"GPT",71,"op",12,100
"GPT",71,"op",13,80
"GPT",71,"op",14,80
"GPT",71,"op",15,100
"GPT",71,"op",16,100
"GPT",71,"op",17,80
"GPT",71,"op",18,100
"GPT",71,"op",19,80
"GPT",71,"op",20,100
"GPT",71,"4c",1,100
"GPT",71,"4c",2,100
"GPT",71,"4c",3,100
"GPT",71,"4c",4,100
"GPT",71,"4c",5,100
"GPT",71,"4c",6,100
"GPT",71,"4c",7,100
"GPT",71,"4c",8,100
"GPT",71,"4c",9,100
"GPT",71,"4c",10,100
"GPT",71,"4c",11,100
"GPT",71,"4c",12,100
"GPT",71,"4c",13,80
"GPT",71,"4c",14,80
"GPT",71,"4c",15,100
"GPT",71,"4c",16,90
"GPT",71,"4c",17,90
"GPT",71,"4c",18,85
"GPT",71,"4c",19,99
"GPT",71,"4c",20,100
"GPT",71,"2c",1,100
"GPT",71,"2c",2,100
"GPT",71,"2c",3,100
"GPT",71,"2c",4,100
"GPT",71,"2c",5,90
"GPT",71,"2c",6,100
"GPT",71,"2c",7,100
"GPT",71,"2c",8,100
"GPT",71,"2c",9,100
"GPT",71,"2c",10,90
"GPT",71,"2c",11,100
"GPT",71,"2c",12,100
"GPT",71,"2c",13,100
"GPT",71,"2c",14,90
"GPT",71,"2c",15,80
"GPT",71,"2c",16,90
"GPT",71,"2c",17,90
"GPT",71,"2c",18,90
"GPT",71,"2c",19,90
"GPT",71,"2c",20,100
"GPT",72,"op",1,100
"GPT",72,"op",2,100
"GPT",72,"op",3,100
"GPT",72,"op",4,100
"GPT",72,"op",5,100
"GPT",72,"op",6,80
"GPT",72,"op",7,100
"GPT",72,"op",8,100
"GPT",72,"op",9,100
"GPT",72,"op",10,100
"GPT",72,"op",11,100
"GPT",72,"op",12,100
"GPT",72,"op",13,80
"GPT",72,"op",14,90
"GPT",72,"op",15,100
"GPT",72,"op",16,100
"GPT",72,"op",17,80
"GPT",72,"op",18,80
"GPT",72,"op",19,60
"GPT",72,"op",20,100
"GPT",72,"4c",1,100
"GPT",72,"4c",2,100
"GPT",72,"4c",3,100
"GPT",72,"4c",4,100
"GPT",72,"4c",5,100
"GPT",72,"4c",6,100
"GPT",72,"4c",7,100
"GPT",72,"4c",8,100
"GPT",72,"4c",9,100
"GPT",72,"4c",10,100
"GPT",72,"4c",11,100
"GPT",72,"4c",12,100
"GPT",72,"4c",13,90
"GPT",72,"4c",14,90
"GPT",72,"4c",15,100
"GPT",72,"4c",16,99
"GPT",72,"4c",17,85
"GPT",72,"4c",18,90
"GPT",72,"4c",19,90
"GPT",72,"4c",20,100
"GPT",72,"2c",1,100
"GPT",72,"2c",2,100
"GPT",72,"2c",3,100
"GPT",72,"2c",4,100
"GPT",72,"2c",5,80
"GPT",72,"2c",6,100
"GPT",72,"2c",7,100
"GPT",72,"2c",8,100
"GPT",72,"2c",9,100
"GPT",72,"2c",10,100
"GPT",72,"2c",11,100
"GPT",72,"2c",12,100
"GPT",72,"2c",13,80
"GPT",72,"2c",14,95
"GPT",72,"2c",15,80
"GPT",72,"2c",16,90
"GPT",72,"2c",17,90
"GPT",72,"2c",18,90
"GPT",72,"2c",19,80
"GPT",72,"2c",20,100
"GPT",73,"op",1,100
"GPT",73,"op",2,100
"GPT",73,"op",3,100
"GPT",73,"op",4,100
"GPT",73,"op",5,80
"GPT",73,"op",6,80
"GPT",73,"op",7,100
"GPT",73,"op",8,100
"GPT",73,"op",9,100
"GPT",73,"op",10,99
"GPT",73,"op",11,100
"GPT",73,"op",12,100
"GPT",73,"op",13,80
"GPT",73,"op",14,90
"GPT",73,"op",15,100
"GPT",73,"op",16,100
"GPT",73,"op",17,80
"GPT",73,"op",18,80
"GPT",73,"op",19,60
"GPT",73,"op",20,100
"GPT",73,"4c",1,100
"GPT",73,"4c",2,100
"GPT",73,"4c",3,100
"GPT",73,"4c",4,100
"GPT",73,"4c",5,100
"GPT",73,"4c",6,100
"GPT",73,"4c",7,100
"GPT",73,"4c",8,100
"GPT",73,"4c",9,100
"GPT",73,"4c",10,100
"GPT",73,"4c",11,100
"GPT",73,"4c",12,100
"GPT",73,"4c",13,100
"GPT",73,"4c",14,90
"GPT",73,"4c",15,100
"GPT",73,"4c",16,100
"GPT",73,"4c",17,80
"GPT",73,"4c",18,90
"GPT",73,"4c",19,90
"GPT",73,"4c",20,100
"GPT",73,"2c",1,100
"GPT",73,"2c",2,100
"GPT",73,"2c",3,100
"GPT",73,"2c",4,100
"GPT",73,"2c",5,70
"GPT",73,"2c",6,100
"GPT",73,"2c",7,100
"GPT",73,"2c",8,100
"GPT",73,"2c",9,100
"GPT",73,"2c",10,100
"GPT",73,"2c",11,100
"GPT",73,"2c",12,100
"GPT",73,"2c",13,90
"GPT",73,"2c",14,90
"GPT",73,"2c",15,70
"GPT",73,"2c",16,80
"GPT",73,"2c",17,90
"GPT",73,"2c",18,80
"GPT",73,"2c",19,97
"GPT",73,"2c",20,100
"GPT",74,"op",1,100
"GPT",74,"op",2,100
"GPT",74,"op",3,100
"GPT",74,"op",4,100
"GPT",74,"op",5,80
"GPT",74,"op",6,90
"GPT",74,"op",7,100
"GPT",74,"op",8,100
"GPT",74,"op",9,100
"GPT",74,"op",10,90
"GPT",74,"op",11,100
"GPT",74,"op",12,100
"GPT",74,"op",13,80
"GPT",74,"op",14,80
"GPT",74,"op",15,100
"GPT",74,"op",16,100
"GPT",74,"op",17,85
"GPT",74,"op",18,95
"GPT",74,"op",19,80
"GPT",74,"op",20,100
"GPT",74,"4c",1,100
"GPT",74,"4c",2,100
"GPT",74,"4c",3,100
"GPT",74,"4c",4,100
"GPT",74,"4c",5,100
"GPT",74,"4c",6,100
"GPT",74,"4c",7,100
"GPT",74,"4c",8,100
"GPT",74,"4c",9,100
"GPT",74,"4c",10,100
"GPT",74,"4c",11,100
"GPT",74,"4c",12,100
"GPT",74,"4c",13,100
"GPT",74,"4c",14,90
"GPT",74,"4c",15,100
"GPT",74,"4c",16,100
"GPT",74,"4c",17,80
"GPT",74,"4c",18,80
"GPT",74,"4c",19,80
"GPT",74,"4c",20,100
"GPT",74,"2c",1,100
"GPT",74,"2c",2,100
"GPT",74,"2c",3,100
"GPT",74,"2c",4,100
"GPT",74,"2c",5,80
"GPT",74,"2c",6,100
"GPT",74,"2c",7,100
"GPT",74,"2c",8,100
"GPT",74,"2c",9,100
"GPT",74,"2c",10,100
"GPT",74,"2c",11,100
"GPT",74,"2c",12,100
"GPT",74,"2c",13,100
"GPT",74,"2c",14,95
"GPT",74,"2c",15,80
"GPT",74,"2c",16,80
"GPT",74,"2c",17,90
"GPT",74,"2c",18,80
"GPT",74,"2c",19,100
"GPT",74,"2c",20,100
"GPT",75,"op",1,100
"GPT",75,"op",2,100
"GPT",75,"op",3,100
"GPT",75,"op",4,100
"GPT",75,"op",5,90
"GPT",75,"op",6,90
"GPT",75,"op",7,100
"GPT",75,"op",8,100
"GPT",75,"op",9,90
"GPT",75,"op",10,100
"GPT",75,"op",11,100
"GPT",75,"op",12,100
"GPT",75,"op",13,80
"GPT",75,"op",14,80
"GPT",75,"op",15,100
"GPT",75,"op",16,90
"GPT",75,"op",17,80
"GPT",75,"op",18,90
"GPT",75,"op",19,80
"GPT",75,"op",20,100
"GPT",75,"4c",1,100
"GPT",75,"4c",2,100
"GPT",75,"4c",3,100
"GPT",75,"4c",4,100
"GPT",75,"4c",5,95
"GPT",75,"4c",6,100
"GPT",75,"4c",7,100
"GPT",75,"4c",8,100
"GPT",75,"4c",9,100
"GPT",75,"4c",10,100
"GPT",75,"4c",11,100
"GPT",75,"4c",12,90
"GPT",75,"4c",13,90
"GPT",75,"4c",14,100
"GPT",75,"4c",15,100
"GPT",75,"4c",16,90
"GPT",75,"4c",17,80
"GPT",75,"4c",18,80
"GPT",75,"4c",19,90
"GPT",75,"4c",20,100
"GPT",75,"2c",1,100
"GPT",75,"2c",2,100
"GPT",75,"2c",3,100
"GPT",75,"2c",4,100
"GPT",75,"2c",5,70
"GPT",75,"2c",6,100
"GPT",75,"2c",7,100
"GPT",75,"2c",8,100
"GPT",75,"2c",9,100
"GPT",75,"2c",10,100
"GPT",75,"2c",11,100
"GPT",75,"2c",12,100
"GPT",75,"2c",13,95
"GPT",75,"2c",14,100
"GPT",75,"2c",15,80
"GPT",75,"2c",16,100
"GPT",75,"2c",17,95
"GPT",75,"2c",18,80
"GPT",75,"2c",19,90
"GPT",75,"2c",20,100
"GPT",76,"op",1,100
"GPT",76,"op",2,100
"GPT",76,"op",3,90
"GPT",76,"op",4,100
"GPT",76,"op",5,80
"GPT",76,"op",6,100
"GPT",76,"op",7,100
"GPT",76,"op",8,100
"GPT",76,"op",9,90
"GPT",76,"op",10,90
"GPT",76,"op",11,100
"GPT",76,"op",12,90
"GPT",76,"op",13,80
"GPT",76,"op",14,90
"GPT",76,"op",15,100
"GPT",76,"op",16,90
"GPT",76,"op",17,80
"GPT",76,"op",18,80
"GPT",76,"op",19,80
"GPT",76,"op",20,100
"GPT",76,"4c",1,100
"GPT",76,"4c",2,100
"GPT",76,"4c",3,100
"GPT",76,"4c",4,100
"GPT",76,"4c",5,100
"GPT",76,"4c",6,100
"GPT",76,"4c",7,100
"GPT",76,"4c",8,100
"GPT",76,"4c",9,100
"GPT",76,"4c",10,100
"GPT",76,"4c",11,100
"GPT",76,"4c",12,100
"GPT",76,"4c",13,100
"GPT",76,"4c",14,90
"GPT",76,"4c",15,100
"GPT",76,"4c",16,100
"GPT",76,"4c",17,80
"GPT",76,"4c",18,90
"GPT",76,"4c",19,90
"GPT",76,"4c",20,100
"GPT",76,"2c",1,100
"GPT",76,"2c",2,100
"GPT",76,"2c",3,100
"GPT",76,"2c",4,100
"GPT",76,"2c",5,80
"GPT",76,"2c",6,100
"GPT",76,"2c",7,100
"GPT",76,"2c",8,100
"GPT",76,"2c",9,100
"GPT",76,"2c",10,100
"GPT",76,"2c",11,100
"GPT",76,"2c",12,100
"GPT",76,"2c",13,100
"GPT",76,"2c",14,100
"GPT",76,"2c",15,80
"GPT",76,"2c",16,100
"GPT",76,"2c",17,95
"GPT",76,"2c",18,80
"GPT",76,"2c",19,100
"GPT",76,"2c",20,100
"GPT",77,"op",1,100
"GPT",77,"op",2,100
"GPT",77,"op",3,100
"GPT",77,"op",4,100
"GPT",77,"op",5,90
"GPT",77,"op",6,80
"GPT",77,"op",7,100
"GPT",77,"op",8,100
"GPT",77,"op",9,95
"GPT",77,"op",10,95
"GPT",77,"op",11,100
"GPT",77,"op",12,100
"GPT",77,"op",13,80
"GPT",77,"op",14,90
"GPT",77,"op",15,100
"GPT",77,"op",16,90
"GPT",77,"op",17,80
"GPT",77,"op",18,100
"GPT",77,"op",19,50
"GPT",77,"op",20,100
"GPT",77,"4c",1,100
"GPT",77,"4c",2,100
"GPT",77,"4c",3,100
"GPT",77,"4c",4,100
"GPT",77,"4c",5,100
"GPT",77,"4c",6,100
"GPT",77,"4c",7,100
"GPT",77,"4c",8,100
"GPT",77,"4c",9,100
"GPT",77,"4c",10,100
"GPT",77,"4c",11,100
"GPT",77,"4c",12,100
"GPT",77,"4c",13,90
"GPT",77,"4c",14,90
"GPT",77,"4c",15,100
"GPT",77,"4c",16,90
"GPT",77,"4c",17,80
"GPT",77,"4c",18,80
"GPT",77,"4c",19,95
"GPT",77,"4c",20,100
"GPT",77,"2c",1,100
"GPT",77,"2c",2,100
"GPT",77,"2c",3,100
"GPT",77,"2c",4,100
"GPT",77,"2c",5,80
"GPT",77,"2c",6,100
"GPT",77,"2c",7,100
"GPT",77,"2c",8,100
"GPT",77,"2c",9,100
"GPT",77,"2c",10,100
"GPT",77,"2c",11,100
"GPT",77,"2c",12,100
"GPT",77,"2c",13,90
"GPT",77,"2c",14,90
"GPT",77,"2c",15,80
"GPT",77,"2c",16,90
"GPT",77,"2c",17,90
"GPT",77,"2c",18,70
"GPT",77,"2c",19,90
"GPT",77,"2c",20,100
"GPT",78,"op",1,100
"GPT",78,"op",2,100
"GPT",78,"op",3,100
"GPT",78,"op",4,100
"GPT",78,"op",5,100
"GPT",78,"op",6,80
"GPT",78,"op",7,100
"GPT",78,"op",8,100
"GPT",78,"op",9,90
"GPT",78,"op",10,100
"GPT",78,"op",11,100
"GPT",78,"op",12,100
"GPT",78,"op",13,80
"GPT",78,"op",14,80
"GPT",78,"op",15,100
"GPT",78,"op",16,100
"GPT",78,"op",17,85
"GPT",78,"op",18,85
"GPT",78,"op",19,70
"GPT",78,"op",20,100
"GPT",78,"4c",1,100
"GPT",78,"4c",2,100
"GPT",78,"4c",3,100
"GPT",78,"4c",4,100
"GPT",78,"4c",5,100
"GPT",78,"4c",6,100
"GPT",78,"4c",7,100
"GPT",78,"4c",8,100
"GPT",78,"4c",9,100
"GPT",78,"4c",10,100
"GPT",78,"4c",11,100
"GPT",78,"4c",12,100
"GPT",78,"4c",13,90
"GPT",78,"4c",14,80
"GPT",78,"4c",15,100
"GPT",78,"4c",16,80
"GPT",78,"4c",17,80
"GPT",78,"4c",18,90
"GPT",78,"4c",19,80
"GPT",78,"4c",20,100
"GPT",78,"2c",1,100
"GPT",78,"2c",2,100
"GPT",78,"2c",3,100
"GPT",78,"2c",4,100
"GPT",78,"2c",5,80
"GPT",78,"2c",6,100
"GPT",78,"2c",7,100
"GPT",78,"2c",8,100
"GPT",78,"2c",9,100
"GPT",78,"2c",10,100
"GPT",78,"2c",11,100
"GPT",78,"2c",12,100
"GPT",78,"2c",13,100
"GPT",78,"2c",14,90
"GPT",78,"2c",15,80
"GPT",78,"2c",16,80
"GPT",78,"2c",17,90
"GPT",78,"2c",18,90
"GPT",78,"2c",19,80
"GPT",78,"2c",20,100
"GPT",79,"op",1,100
"GPT",79,"op",2,100
"GPT",79,"op",3,100
"GPT",79,"op",4,100
"GPT",79,"op",5,80
"GPT",79,"op",6,90
"GPT",79,"op",7,100
"GPT",79,"op",8,100
"GPT",79,"op",9,100
"GPT",79,"op",10,100
"GPT",79,"op",11,100
"GPT",79,"op",12,100
"GPT",79,"op",13,80
"GPT",79,"op",14,90
"GPT",79,"op",15,100
"GPT",79,"op",16,90
"GPT",79,"op",17,85
"GPT",79,"op",18,70
"GPT",79,"op",19,70
"GPT",79,"op",20,100
"GPT",79,"4c",1,100
"GPT",79,"4c",2,100
"GPT",79,"4c",3,100
"GPT",79,"4c",4,100
"GPT",79,"4c",5,100
"GPT",79,"4c",6,100
"GPT",79,"4c",7,100
"GPT",79,"4c",8,100
"GPT",79,"4c",9,100
"GPT",79,"4c",10,100
"GPT",79,"4c",11,100
"GPT",79,"4c",12,80
"GPT",79,"4c",13,90
"GPT",79,"4c",14,90
"GPT",79,"4c",15,100
"GPT",79,"4c",16,100
"GPT",79,"4c",17,85
"GPT",79,"4c",18,80
"GPT",79,"4c",19,90
"GPT",79,"4c",20,100
"GPT",79,"2c",1,100
"GPT",79,"2c",2,100
"GPT",79,"2c",3,100
"GPT",79,"2c",4,100
"GPT",79,"2c",5,90
"GPT",79,"2c",6,100
"GPT",79,"2c",7,100
"GPT",79,"2c",8,100
"GPT",79,"2c",9,100
"GPT",79,"2c",10,90
"GPT",79,"2c",11,100
"GPT",79,"2c",12,80
"GPT",79,"2c",13,100
"GPT",79,"2c",14,90
"GPT",79,"2c",15,80
"GPT",79,"2c",16,90
"GPT",79,"2c",17,90
"GPT",79,"2c",18,80
"GPT",79,"2c",19,90
"GPT",79,"2c",20,100
"GPT",80,"op",1,100
"GPT",80,"op",2,100
"GPT",80,"op",3,100
"GPT",80,"op",4,100
"GPT",80,"op",5,90
"GPT",80,"op",6,80
"GPT",80,"op",7,100
"GPT",80,"op",8,100
"GPT",80,"op",9,90
"GPT",80,"op",10,90
"GPT",80,"op",11,100
"GPT",80,"op",12,100
"GPT",80,"op",13,80
"GPT",80,"op",14,90
"GPT",80,"op",15,100
"GPT",80,"op",16,80
"GPT",80,"op",17,85
"GPT",80,"op",18,90
"GPT",80,"op",19,80
"GPT",80,"op",20,100
"GPT",80,"4c",1,100
"GPT",80,"4c",2,100
"GPT",80,"4c",3,100
